x, y, u
15.555556, -17.979798, 0.029839
15.959596, -17.979798, 0.006574
16.363636, -17.979798, 0.001373
16.767677, -17.979798, 0.000273
17.171717, -17.979798, 0.000052
17.575758, -17.979798, 0.000009
17.979798, -17.979798, 0.000002
18.383838, -17.979798, -0.000000
18.787879, -17.979798, 0.000001
19.191919, -17.979798, -0.000004
19.595960, -17.979798, 0.000005
20.000000, -17.979798, -0.000003
-20.000000, -17.575758, 0.000358
-19.595960, -17.575758, 0.001449
-19.191919, -17.575758, 0.006745
-18.787879, -17.575758, 0.030179
-18.383838, -17.575758, 0.124431
-17.979798, -17.575758, 0.415281
-17.575758, -17.575758, 0.800106
-17.171717, -17.575758, 0.942619
-16.767677, -17.575758, 0.982611
-16.363636, -17.575758, 0.994108
-15.959596, -17.575758, 0.997663
-15.555556, -17.575758, 0.998363
-15.151515, -17.575758, 0.995974
-14.747475, -17.575758, 0.983531
-14.343434, -17.575758, 0.934833
-13.939394, -17.575758, 0.779211
-13.535354, -17.575758, 0.444101
-13.131313, -17.575758, 0.157270
-12.727273, -17.575758, 0.053314
-12.323232, -17.575758, 0.019305
-11.919192, -17.575758, 0.007080
-11.515152, -17.575758, 0.002862
-11.111111, -17.575758, 0.001235
-10.707071, -17.575758, 0.000572
-10.303030, -17.575758, 0.000279
-9.898990, -17.575758, 0.000145
-9.494949, -17.575758, 0.000078
-9.090909, -17.575758, 0.000043
-8.686869, -17.575758, 0.000024
-8.282828, -17.575758, 0.000013
-7.878788, -17.575758, 0.000007
-7.474747, -17.575758, 0.000004
-7.070707, -17.575758, 0.000002
-6.666667, -17.575758, 0.000001
-6.262626, -17.575758, 0.000004
-5.858586, -17.575758, 0.000001
-5.454545, -17.575758, 0.000009
-5.050505, -17.575758, 0.000007
-4.646465, -17.575758, 0.000016
-4.242424, -17.575758, 0.000021
-3.838384, -17.575758, 0.000031
-3.434343, -17.575758, 0.000041
-3.030303, -17.575758, 0.000052
-2.626263, -17.575758, 0.000064
-2.222222, -17.575758, 0.000073
-1.818182, -17.575758, 0.000081
-1.414141, -17.575758, 0.000085
-1.010101, -17.575758, 0.000085
-0.606061, -17.575758, 0.000082
-0.202020, -17.575758, 0.000074
0.202020, -17.575758, 0.000065
0.606061, -17.575758, 0.000053
1.010101, -17.575758, 0.000042
1.414141, -17.575758, 0.000032
1.818182, -17.575758, 0.000021
2.222222, -17.575758, 0.000016
2.626263, -17.575758, 0.000008
3.030303, -17.575758, 0.000008
3.434343, -17.575758, 0.000002
3.838384, -17.575758, 0.000003
4.242424, -17.575758, 0.000002
4.646465, -17.575758, 0.000002
5.050505, -17.575758, 0.000005
5.454545, -17.575758, 0.000008
5.858586, -17.575758, 0.000015
6.262626, -17.575758, 0.000029
6.666667, -17.575758, 0.000053
7.070707, -17.575758, 0.000100
7.474747, -17.575758, 0.000191
7.878788, -17.575758, 0.000390
8.282828, -17.575758, 0.000842
8.686869, -17.575758, 0.001950
9.090909, -17.575758, 0.004944
9.494949, -17.575758, 0.013143
9.898990, -17.575758, 0.037696
10.303030, -17.575758, 0.119470
10.707071, -17.575758, 0.353091
11.111111, -17.575758, 0.725736
11.515152, -17.575758, 0.919810
11.919192, -17.575758, 0.980501
12.323232, -17.575758, 0.995497
12.727273, -17.575758, 0.998284
13.131313, -17.575758, 0.997519
13.535354, -17.575758, 0.993423
13.939394, -17.575758, 0.979393
14.343434, -17.575758, 0.928087
14.747475, -17.575758, 0.743075
15.151515, -17.575758, 0.321743
15.555556, -17.575758, 0.086000
15.959596, -17.575758, 0.019487
16.363636, -17.575758, 0.004115
16.767677, -17.575758, 0.000826
17.171717, -17.575758, 0.000158
17.575758, -17.575758, 0.000029
17.979798, -17.575758, 0.000005
18.383838, -17.575758, 0.000001
18.787879, -17.575758, -0.000000
19.191919, -17.575758, 0.000001
19.595960, -17.575758, -0.000001
20.000000, -17.575758, 0.000001
-20.000000, -17.171717, 0.001110
-19.595960, -17.171717, 0.004444
-19.191919, -17.171717, 0.020421
-18.787879, -17.171717, 0.088620
-18.383838, -17.171717, 0.326205
-17.979798, -17.171717, 0.743801
-17.575758, -17.171717, 0.927652
-17.171717, -17.171717, 0.979138
-16.767677, -17.171717, 0.993327
-16.363636, -17.171717, 0.997501
-15.959596, -17.171717, 0.998367
-15.555556, -17.171717, 0.995998
-15.151515, -17.171717, 0.982753
-14.747475, -17.171717, 0.928037
-14.343434, -17.171717, 0.747178
-13.939394, -17.171717, 0.377352
-13.535354, -17.171717, 0.125647
-13.131313, -17.171717, 0.038784
-12.727273, -17.171717, 0.013145
-12.323232, -17.171717, 0.004812
-11.919192, -17.171717, 0.001827
-11.515152, -17.171717, 0.000763
-11.111111, -17.171717, 0.000341
-10.707071, -17.171717, 0.000163
-10.303030, -17.171717, 0.000083
-9.898990, -17.171717, 0.000044
-9.494949, -17.171717, 0.000025
-9.090909, -17.171717, 0.000015
-8.686869, -17.171717, 0.000009
-8.282828, -17.171717, 0.000005
-7.878788, -17.171717, 0.000004
-7.474747, -17.171717, 0.000003
-7.070707, -17.171717, 0.000004
-6.666667, -17.171717, 0.000007
-6.262626, -17.171717, 0.000012
-5.858586, -17.171717, 0.000023
-5.454545, -17.171717, 0.000038
-5.050505, -17.171717, 0.000063
-4.646465, -17.171717, 0.000097
-4.242424, -17.171717, 0.000143
-3.838384, -17.171717, 0.000200
-3.434343, -17.171717, 0.000266
-3.030303, -17.171717, 0.000338
-2.626263, -17.171717, 0.000408
-2.222222, -17.171717, 0.000471
-1.818182, -17.171717, 0.000518
-1.414141, -17.171717, 0.000544
-1.010101, -17.171717, 0.000545
-0.606061, -17.171717, 0.000521
-0.202020, -17.171717, 0.000476
0.202020, -17.171717, 0.000414
0.606061, -17.171717, 0.000343
1.010101, -17.171717, 0.000271
1.414141, -17.171717, 0.000203
1.818182, -17.171717, 0.000145
2.222222, -17.171717, 0.000097
2.626263, -17.171717, 0.000063
3.030303, -17.171717, 0.000037
3.434343, -17.171717, 0.000022
3.838384, -17.171717, 0.000011
4.242424, -17.171717, 0.000006
4.646465, -17.171717, 0.000004
5.050505, -17.171717, 0.000003
5.454545, -17.171717, 0.000004
5.858586, -17.171717, 0.000006
6.262626, -17.171717, 0.000010
6.666667, -17.171717, 0.000018
7.070707, -17.171717, 0.000032
7.474747, -17.171717, 0.000059
7.878788, -17.171717, 0.000115
8.282828, -17.171717, 0.000242
8.686869, -17.171717, 0.000540
9.090909, -17.171717, 0.001326
9.494949, -17.171717, 0.003443
9.898990, -17.171717, 0.009556
10.303030, -17.171717, 0.030161
10.707071, -17.171717, 0.100686
11.111111, -17.171717, 0.316051
11.515152, -17.171717, 0.710415
11.919192, -17.171717, 0.919596
12.323232, -17.171717, 0.981621
12.727273, -17.171717, 0.995935
13.131313, -17.171717, 0.998299
13.535354, -17.171717, 0.997153
13.939394, -17.171717, 0.991881
14.343434, -17.171717, 0.972774
14.747475, -17.171717, 0.898950
15.151515, -17.171717, 0.635345
15.555556, -17.171717, 0.222548
15.959596, -17.171717, 0.054084
16.363636, -17.171717, 0.011650
16.767677, -17.171717, 0.002363
17.171717, -17.171717, 0.000457
17.575758, -17.171717, 0.000084
17.979798, -17.171717, 0.000015
18.383838, -17.171717, 0.000002
18.787879, -17.171717, 0.000000
19.191919, -17.171717, 0.000000
