x,u,u_exact
0.322581	0.890413	0.899184
0.323558	0.887567	0.896479
0.324536	0.884730	0.893741
0.325513	0.882168	0.890969
0.326491	0.879136	0.888163
0.327468	0.876246	0.885324
0.328446	0.873460	0.882452
0.329423	0.870483	0.879546
0.330401	0.867485	0.876607
0.331378	0.864402	0.873635
0.332356	0.861568	0.870630
0.333333	0.858369	0.867592
0.334311	0.855161	0.864521
0.335288	0.852254	0.861418
0.336266	0.848961	0.858282
0.337243	0.845734	0.855114
0.338221	0.842526	0.851914
0.339198	0.839329	0.848682
0.340176	0.835996	0.845417
0.341153	0.832527	0.842121
0.342131	0.829411	0.838793
0.343109	0.825905	0.835433
0.344086	0.822370	0.832042
0.345064	0.819102	0.828619
0.346041	0.815543	0.825165
0.347019	0.812006	0.821680
0.347996	0.808426	0.818164
0.348974	0.804961	0.814617
0.349951	0.801319	0.811039
0.350929	0.797515	0.807431
0.351906	0.794095	0.803792
0.352884	0.790293	0.800123
0.353861	0.786452	0.796424
0.354839	0.782861	0.792695
0.355816	0.779011	0.788936
0.356794	0.775176	0.785147
0.357771	0.771285	0.781328
0.358749	0.767522	0.777480
0.359726	0.763585	0.773603
0.360704	0.759486	0.769696
0.361681	0.755768	0.765761
0.362659	0.751670	0.761796
0.363636	0.747533	0.757803
0.364614	0.743671	0.753781
0.365591	0.739508	0.749731
0.366569	0.735379	0.745653
0.367546	0.731244	0.741546
0.368524	0.727154	0.737411
0.369501	0.722935	0.733249
0.370479	0.718584	0.729059
0.371457	0.714568	0.724841
0.372434	0.710181	0.720597
0.373412	0.705767	0.716324
0.374389	0.701672	0.712025
0.375367	0.697181	0.707699
0.376344	0.692773	0.703347
0.377322	0.688452	0.698967
0.378299	0.684001	0.694562
0.379277	0.679525	0.690130
0.380254	0.674980	0.685672
0.381232	0.670627	0.681189
0.382209	0.665986	0.676679
0.383187	0.661336	0.672144
0.384164	0.656994	0.667584
0.385142	0.652193	0.662999
0.386119	0.647537	0.658388
0.387097	0.643058	0.653753
0.388074	0.638217	0.649093
0.389052	0.633532	0.644409
0.390029	0.628847	0.639700
0.391007	0.624084	0.634967
0.391984	0.619266	0.630210
0.392962	0.614435	0.625430
0.393939	0.609754	0.620625
0.394917	0.604740	0.615798
0.395894	0.599873	0.610947
0.396872	0.595171	0.606073
0.397849	0.590008	0.601176
0.398827	0.585152	0.596257
0.399804	0.580315	0.591315
0.400782	0.575126	0.586351
0.401760	0.570221	0.581364
0.402737	0.565226	0.576356
0.403715	0.560102	0.571326
0.404692	0.555046	0.566275
0.405670	0.549963	0.561202
0.406647	0.544898	0.556108
0.407625	0.539640	0.550993
0.408602	0.534564	0.545857
0.409580	0.529469	0.540700
0.410557	0.524053	0.535523
0.411535	0.519015	0.530326
0.412512	0.513803	0.525109
0.413490	0.508331	0.519872
0.414467	0.503279	0.514616
0.415445	0.497930	0.509340
0.416422	0.492485	0.504045
0.417400	0.487326	0.498731
0.418377	0.481899	0.493398
0.419355	0.476492	0.488046
0.420332	0.471162	0.482676
0.421310	0.465746	0.477288
0.422287	0.460314	0.471882
0.423265	0.454825	0.466458
0.424242	0.449469	0.461017
0.425220	0.443934	0.455558
0.426197	0.438358	0.450082
0.427175	0.433045	0.444588
0.428152	0.427364	0.439079
0.429130	0.421785	0.433552
0.430108	0.416444	0.428009
0.431085	0.410642	0.422450
0.432063	0.405100	0.416875
0.433040	0.399658	0.411285
0.434018	0.393803	0.405679
0.434995	0.388281	0.400057
0.435973	0.382704	0.394421
0.436950	0.376867	0.388769
0.437928	0.371305	0.383103
0.438905	0.365614	0.377423
0.439883	0.359828	0.371728
0.440860	0.354165	0.366019
0.441838	0.348421	0.360297
0.442815	0.342667	0.354560
0.443793	0.336876	0.348811
0.444770	0.331143	0.343048
0.445748	0.325366	0.337273
0.446725	0.319465	0.331484
0.447703	0.313777	0.325683
0.448680	0.307920	0.319870
0.449658	0.301963	0.314045
0.450635	0.296312	0.308208
0.451613	0.290338	0.302359
0.452590	0.284386	0.296499
0.453568	0.278730	0.290628
0.454545	0.272643	0.284745
0.455523	0.266740	0.278852
0.456500	0.261026	0.272949
0.457478	0.254860	0.267035
0.458456	0.249016	0.261111
0.459433	0.243203	0.255178
0.460411	0.237010	0.249234
0.461388	0.231206	0.243281
0.462366	0.225276	0.237319
0.463343	0.219103	0.231349
0.464321	0.213299	0.225369
0.465298	0.207267	0.219381
0.466276	0.201140	0.213384
0.467253	0.195295	0.207380
0.468231	0.189194	0.201368
0.469208	0.183116	0.195348
0.470186	0.177204	0.189321
0.471163	0.171072	0.183286
0.472141	0.165024	0.177245
0.473118	0.159038	0.171197
0.474096	0.152908	0.165143
0.475073	0.146862	0.159082
0.476051	0.140814	0.153015
0.477028	0.134703	0.146943
0.478006	0.128633	0.140865
0.478983	0.122548	0.134781
0.479961	0.116456	0.128693
0.480938	0.110345	0.122600
0.481916	0.104250	0.116502
0.482893	0.098163	0.110400
0.483871	0.092011	0.104293
0.484848	0.085926	0.098183
0.485826	0.079826	0.092069
0.486804	0.073643	0.085951
0.487781	0.067580	0.079831
0.488759	0.061448	0.073707
0.489736	0.055256	0.067580
0.490714	0.049211	0.061451
0.491691	0.043037	0.055320
0.492669	0.036857	0.049186
0.493646	0.030820	0.043051
0.494624	0.024605	0.036914
0.495601	0.018455	0.030775
0.496579	0.012407	0.024636
0.497556	0.006163	0.018495
0.498534	0.000052	0.012354
0.499511	-0.006022	0.006213
0.500489	-0.012277	0.000071
0.501466	-0.018351	-0.006071
0.502444	-0.024462	-0.012213
0.503421	-0.030705	-0.018354
0.504399	-0.036751	-0.024495
0.505376	-0.042901	-0.030634
0.506354	-0.049114	-0.036773
0.507331	-0.055150	-0.042910
0.508309	-0.061328	-0.049045
0.509286	-0.067500	-0.055179
0.510264	-0.073542	-0.061310
0.511241	-0.079732	-0.067439
0.512219	-0.085861	-0.073566
0.513196	-0.091922	-0.079690
0.514174	-0.098101	-0.085811
0.515152	-0.104198	-0.091928
0.516129	-0.110279	-0.098042
0.517107	-0.116427	-0.104153
0.518084	-0.122510	-0.110259
0.519062	-0.128601	-0.116362
0.520039	-0.134707	-0.122460
0.521017	-0.140794	-0.128553
0.521994	-0.146875	-0.134641
0.522972	-0.152940	-0.140725
0.523949	-0.159045	-0.146803
0.524927	-0.165087	-0.152876
0.525904	-0.171128	-0.158942
0.526882	-0.177251	-0.165003
0.527859	-0.183231	-0.171058
